dataset,method,timeSlice,GT_predict,new_TRUE
"What situation (e.g., game, story, conversation topic) could you create to get at their name?",word2vec_0.80,16,42.96296296,0
"What situation (e.g., game, story, conversation topic) could you create to get at their name?",word2vec_0.80,17,43.57142857,80
"What situation (e.g., game, story, conversation topic) could you create to get at their name?",word2vec_0.90,1,100,100
"What situation (e.g., game, story, conversation topic) could you create to get at their name?",word2vec_0.90,2,76.92307692,72.72727273
"What situation (e.g., game, story, conversation topic) could you create to get at their name?",word2vec_0.90,3,61.11111111,40
"What situation (e.g., game, story, conversation topic) could you create to get at their name?",word2vec_0.90,4,59.52380952,50
"What situation (e.g., game, story, conversation topic) could you create to get at their name?",word2vec_0.90,5,58.33333333,66.66666667
"What situation (e.g., game, story, conversation topic) could you create to get at their name?",word2vec_0.90,6,57.40740741,66.66666667
"What situation (e.g., game, story, conversation topic) could you create to get at their name?",word2vec_0.90,7,47.54098361,28.57142857
"What situation (e.g., game, story, conversation topic) could you create to get at their name?",word2vec_0.90,8,46.26865672,50
"What situation (e.g., game, story, conversation topic) could you create to get at their name?",word2vec_0.90,9,52.87356322,80
"What situation (e.g., game, story, conversation topic) could you create to get at their name?",word2vec_0.90,10,54.25531915,71.42857143
"What situation (e.g., game, story, conversation topic) could you create to get at their name?",word2vec_0.90,11,51.51515152,40
"What situation (e.g., game, story, conversation topic) could you create to get at their name?",word2vec_0.90,12,52.38095238,66.66666667
"What situation (e.g., game, story, conversation topic) could you create to get at their name?",word2vec_0.90,13,48.30508475,46.15384615
"What situation (e.g., game, story, conversation topic) could you create to get at their name?",word2vec_0.90,14,46.34146341,20
"What situation (e.g., game, story, conversation topic) could you create to get at their name?",word2vec_0.90,15,43.93939394,22.22222222
"What situation (e.g., game, story, conversation topic) could you create to get at their name?",word2vec_0.90,16,42.96296296,0
"What situation (e.g., game, story, conversation topic) could you create to get at their name?",word2vec_0.90,17,43.57142857,80
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.20,1,16.66666667,27.77777778
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.20,2,20,42.85714286
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.20,3,18.91891892,16.66666667
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.20,4,10.41666667,0
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.20,5,5.769230769,0
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.20,6,5.172413793,0
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.20,7,4.411764706,10
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.30,1,16.66666667,44.44444444
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.30,2,24,42.85714286
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.30,3,27.02702703,33.33333333
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.30,4,18.75,0
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.30,5,13.46153846,0
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.30,6,12.06896552,0
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.30,7,7.352941176,0
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.40,1,27.77777778,55.55555556
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.40,2,40,71.42857143
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.40,3,37.83783784,41.66666667
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.40,4,25,9.090909091
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.40,5,23.07692308,25
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.40,6,22.4137931,16.66666667
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.40,7,20.58823529,10
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.50,1,50,66.66666667
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.50,2,64,100
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.50,3,62.16216216,66.66666667
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.50,4,47.91666667,27.27272727
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.50,5,40.38461538,25
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.50,6,39.65517241,50
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.50,7,39.70588235,40
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.60,1,61.11111111,77.77777778
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.60,2,72,100
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.60,3,72.97297297,75
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.60,4,70.83333333,72.72727273
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.60,5,61.53846154,25
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.60,6,56.89655172,50
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.60,7,55.88235294,50
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.70,1,72.22222222,83.33333333
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.70,2,80,100
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.70,3,83.78378378,91.66666667
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.70,4,79.16666667,72.72727273
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.70,5,69.23076923,25
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.70,6,65.51724138,66.66666667
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.70,7,67.64705882,80
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.80,1,83.33333333,88.88888889
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.80,2,88,100
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.80,3,86.48648649,91.66666667
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.80,4,83.33333333,81.81818182
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.80,5,73.07692308,25
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.80,6,68.96551724,66.66666667
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.80,7,70.58823529,80
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.90,1,83.33333333,88.88888889
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.90,2,88,100
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.90,3,86.48648649,91.66666667
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.90,4,83.33333333,81.81818182
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.90,5,73.07692308,25
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.90,6,68.96551724,66.66666667
"What would be the pick-up line for introducing them to someone else? (i.e Hey Jason, this is _____ from school!""",word2vec_0.90,7,70.58823529,80
"When you learn their name and you know it will be difficult, do you think it is wise to write it in your phone
 ? Or try to be nice and remember for next time?",word2vec_0.20,1,33.33333333,66.66666667
"When you learn their name and you know it will be difficult, do you think it is wise to write it in your phone
 ? Or try to be nice and remember for next time?",word2vec_0.30,1,33.33333333,66.66666667
"When you learn their name and you know it will be difficult, do you think it is wise to write it in your phone
 ? Or try to be nice and remember for next time?",word2vec_0.40,1,33.33333333,66.66666667
"When you learn their name and you know it will be difficult, do you think it is wise to write it in your phone
 ? Or try to be nice and remember for next time?",word2vec_0.50,1,100,100
"When you learn their name and you know it will be difficult, do you think it is wise to write it in your phone
 ? Or try to be nice and remember for next time?",word2vec_0.60,1,100,100
"When you learn their name and you know it will be difficult, do you think it is wise to write it in your phone
 ? Or try to be nice and remember for next time?",word2vec_0.70,1,100,100
"When you learn their name and you know it will be difficult, do you think it is wise to write it in your phone
 ? Or try to be nice and remember for next time?",word2vec_0.80,1,100,100
"When you learn their name and you know it will be difficult, do you think it is wise to write it in your phone
 ? Or try to be nice and remember for next time?",word2vec_0.90,1,100,100
Where might their name be written?,word2vec_0.20,1,12.5,25
Where might their name be written?,word2vec_0.20,2,0,0
Where might their name be written?,word2vec_0.20,3,5.882352941,33.33333333
Where might their name be written?,word2vec_0.20,4,8.695652174,16.66666667
Where might their name be written?,word2vec_0.20,5,10.71428571,40
Where might their name be written?,word2vec_0.30,1,12.5,25
Where might their name be written?,word2vec_0.30,2,0,0
Where might their name be written?,word2vec_0.30,3,5.882352941,33.33333333
Where might their name be written?,word2vec_0.30,4,8.695652174,16.66666667
Where might their name be written?,word2vec_0.30,5,10.71428571,40
Where might their name be written?,word2vec_0.40,1,37.5,50
Where might their name be written?,word2vec_0.40,2,7.142857143,0
Where might their name be written?,word2vec_0.40,3,5.882352941,33.33333333
Where might their name be written?,word2vec_0.40,4,13.04347826,33.33333333
Where might their name be written?,word2vec_0.40,5,21.42857143,60
Where might their name be written?,word2vec_0.50,1,62.5,75
Where might their name be written?,word2vec_0.50,2,28.57142857,16.66666667
Where might their name be written?,word2vec_0.50,3,35.29411765,66.66666667
Where might their name be written?,word2vec_0.50,4,26.08695652,33.33333333
Where might their name be written?,word2vec_0.50,5,32.14285714,60
Where might their name be written?,word2vec_0.60,1,75,87.5
Where might their name be written?,word2vec_0.60,2,35.71428571,16.66666667
Where might their name be written?,word2vec_0.60,3,41.17647059,66.66666667
Where might their name be written?,word2vec_0.60,4,30.43478261,33.33333333
Where might their name be written?,word2vec_0.60,5,35.71428571,60
Where might their name be written?,word2vec_0.70,1,75,87.5
Where might their name be written?,word2vec_0.70,2,50,50
Where might their name be written?,word2vec_0.70,3,52.94117647,66.66666667
Where might their name be written?,word2vec_0.70,4,39.13043478,33.33333333
Where might their name be written?,word2vec_0.70,5,39.28571429,60
Where might their name be written?,word2vec_0.80,1,75,87.5
Where might their name be written?,word2vec_0.80,2,57.14285714,66.66666667
Where might their name be written?,word2vec_0.80,3,58.82352941,66.66666667
Where might their name be written?,word2vec_0.80,4,52.17391304,50
Where might their name be written?,word2vec_0.80,5,50,60
Where might their name be written?,word2vec_0.90,1,75,87.5
Where might their name be written?,word2vec_0.90,2,57.14285714,66.66666667
Where might their name be written?,word2vec_0.90,3,58.82352941,66.66666667
Where might their name be written?,word2vec_0.90,4,52.17391304,50
Where might their name be written?,word2vec_0.90,5,50,60
Why not ask the host?,word2vec_0.20,1,16.66666667,50
Why not ask the host?,word2vec_0.20,2,0,0
Why not ask the host?,word2vec_0.20,3,0,0
Why not ask the host?,word2vec_0.20,4,0,0
Why not ask the host?,word2vec_0.20,5,8,33.33333333
Why not ask the host?,word2vec_0.20,6,9.677419355,16.66666667
Why not ask the host?,word2vec_0.20,7,8.571428571,0
Why not ask the host?,word2vec_0.30,1,33.33333333,66.66666667
Why not ask the host?,word2vec_0.30,2,37.5,50
Why not ask the host?,word2vec_0.30,3,33.33333333,0
Why not ask the host?,word2vec_0.30,4,15.38461538,0
Why not ask the host?,word2vec_0.30,5,16,41.66666667
Why not ask the host?,word2vec_0.30,6,19.35483871,33.33333333
Why not ask the host?,word2vec_0.30,7,14.28571429,0
Why not ask the host?,word2vec_0.40,1,33.33333333,66.66666667
Why not ask the host?,word2vec_0.40,2,50,100
Why not ask the host?,word2vec_0.40,3,55.55555556,100
Why not ask the host?,word2vec_0.40,4,38.46153846,25
Why not ask the host?,word2vec_0.40,5,52,75
Why not ask the host?,word2vec_0.40,6,45.16129032,33.33333333
Why not ask the host?,word2vec_0.40,7,40,25
Why not ask the host?,word2vec_0.50,1,33.33333333,66.66666667
Why not ask the host?,word2vec_0.50,2,50,100
Why not ask the host?,word2vec_0.50,3,55.55555556,100
Why not ask the host?,word2vec_0.50,4,38.46153846,25
Why not ask the host?,word2vec_0.50,5,52,75
Why not ask the host?,word2vec_0.50,6,54.83870968,66.66666667
Why not ask the host?,word2vec_0.50,7,54.28571429,50
Why not ask the host?,word2vec_0.60,1,66.66666667,83.33333333
Why not ask the host?,word2vec_0.60,2,75,100
Why not ask the host?,word2vec_0.60,3,77.77777778,100
Why not ask the host?,word2vec_0.60,4,53.84615385,50
Why not ask the host?,word2vec_0.60,5,72,91.66666667
Why not ask the host?,word2vec_0.60,6,67.74193548,66.66666667
Why not ask the host?,word2vec_0.60,7,65.71428571,50
Why not ask the host?,word2vec_0.70,1,66.66666667,83.33333333
Why not ask the host?,word2vec_0.70,2,75,100
Why not ask the host?,word2vec_0.70,3,77.77777778,100
Why not ask the host?,word2vec_0.70,4,69.23076923,75
Why not ask the host?,word2vec_0.70,5,84,100
Why not ask the host?,word2vec_0.70,6,77.41935484,66.66666667
Why not ask the host?,word2vec_0.70,7,74.28571429,50
Why not ask the host?,word2vec_0.80,1,100,100
Why not ask the host?,word2vec_0.80,2,100,100
Why not ask the host?,word2vec_0.80,3,100,100
Why not ask the host?,word2vec_0.80,4,84.61538462,75
Why not ask the host?,word2vec_0.80,5,92,100
Why not ask the host?,word2vec_0.80,6,83.87096774,66.66666667
Why not ask the host?,word2vec_0.80,7,82.85714286,75
Why not ask the host?,word2vec_0.90,1,100,100
Why not ask the host?,word2vec_0.90,2,100,100
Why not ask the host?,word2vec_0.90,3,100,100
Why not ask the host?,word2vec_0.90,4,84.61538462,75
Why not ask the host?,word2vec_0.90,5,92,100
Why not ask the host?,word2vec_0.90,6,83.87096774,66.66666667
Why not ask the host?,word2vec_0.90,7,82.85714286,75
Why not excuse yourself for a moment to clear your head?,word2vec_0.20,1,20,60
Why not excuse yourself for a moment to clear your head?,word2vec_0.20,2,11.11111111,25
Why not excuse yourself for a moment to clear your head?,word2vec_0.30,1,20,60
Why not excuse yourself for a moment to clear your head?,word2vec_0.30,2,22.22222222,50
Why not excuse yourself for a moment to clear your head?,word2vec_0.40,1,20,60
Why not excuse yourself for a moment to clear your head?,word2vec_0.40,2,22.22222222,50
Why not excuse yourself for a moment to clear your head?,word2vec_0.50,1,100,100
Why not excuse yourself for a moment to clear your head?,word2vec_0.50,2,55.55555556,50
Why not excuse yourself for a moment to clear your head?,word2vec_0.60,1,100,100
Why not excuse yourself for a moment to clear your head?,word2vec_0.60,2,77.77777778,75
Why not excuse yourself for a moment to clear your head?,word2vec_0.70,1,100,100
Why not excuse yourself for a moment to clear your head?,word2vec_0.70,2,77.77777778,75
Why not excuse yourself for a moment to clear your head?,word2vec_0.80,1,100,100
Why not excuse yourself for a moment to clear your head?,word2vec_0.80,2,77.77777778,75
Why not excuse yourself for a moment to clear your head?,word2vec_0.90,1,100,100
Why not excuse yourself for a moment to clear your head?,word2vec_0.90,2,77.77777778,75
Why not get them talking?,word2vec_0.20,1,100,100
Why not get them talking?,word2vec_0.30,1,100,100
Why not get them talking?,word2vec_0.40,1,100,100
Why not get them talking?,word2vec_0.50,1,100,100
Why not get them talking?,word2vec_0.60,1,100,100
Why not get them talking?,word2vec_0.70,1,100,100
Why not get them talking?,word2vec_0.80,1,100,100
Why not get them talking?,word2vec_0.90,1,100,100
Would it be a good idea to ask someone in their inner circle? Or would people be too conscious about forgetting the name?,word2vec_0.20,1,20,40
Would it be a good idea to ask someone in their inner circle? Or would people be too conscious about forgetting the name?,word2vec_0.20,2,7.692307692,0
Would it be a good idea to ask someone in their inner circle? Or would people be too conscious about forgetting the name?,word2vec_0.30,1,20,40
Would it be a good idea to ask someone in their inner circle? Or would people be too conscious about forgetting the name?,word2vec_0.30,2,15.38461538,33.33333333
Would it be a good idea to ask someone in their inner circle? Or would people be too conscious about forgetting the name?,word2vec_0.40,1,20,40
Would it be a good idea to ask someone in their inner circle? Or would people be too conscious about forgetting the name?,word2vec_0.40,2,15.38461538,33.33333333
Would it be a good idea to ask someone in their inner circle? Or would people be too conscious about forgetting the name?,word2vec_0.50,1,40,60
Would it be a good idea to ask someone in their inner circle? Or would people be too conscious about forgetting the name?,word2vec_0.50,2,30.76923077,33.33333333
Would it be a good idea to ask someone in their inner circle? Or would people be too conscious about forgetting the name?,word2vec_0.60,1,80,90
Would it be a good idea to ask someone in their inner circle? Or would people be too conscious about forgetting the name?,word2vec_0.60,2,53.84615385,33.33333333
Would it be a good idea to ask someone in their inner circle? Or would people be too conscious about forgetting the name?,word2vec_0.70,1,100,100
Would it be a good idea to ask someone in their inner circle? Or would people be too conscious about forgetting the name?,word2vec_0.70,2,84.61538462,66.66666667
Would it be a good idea to ask someone in their inner circle? Or would people be too conscious about forgetting the name?,word2vec_0.80,1,100,100
Would it be a good idea to ask someone in their inner circle? Or would people be too conscious about forgetting the name?,word2vec_0.80,2,84.61538462,66.66666667
Would it be a good idea to ask someone in their inner circle? Or would people be too conscious about forgetting the name?,word2vec_0.90,1,100,100
Would it be a good idea to ask someone in their inner circle? Or would people be too conscious about forgetting the name?,word2vec_0.90,2,84.61538462,66.66666667
You are Sherlock HOlmes! Deduct!,word2vec_0.20,1,30,50
You are Sherlock HOlmes! Deduct!,word2vec_0.20,2,11.11111111,12.5
You are Sherlock HOlmes! Deduct!,word2vec_0.20,3,7.407407407,0
You are Sherlock HOlmes! Deduct!,word2vec_0.30,1,60,70
You are Sherlock HOlmes! Deduct!,word2vec_0.30,2,44.44444444,50
You are Sherlock HOlmes! Deduct!,word2vec_0.30,3,18.51851852,0
You are Sherlock HOlmes! Deduct!,word2vec_0.40,1,80,90
You are Sherlock HOlmes! Deduct!,word2vec_0.40,2,55.55555556,50
You are Sherlock HOlmes! Deduct!,word2vec_0.40,3,37.03703704,22.22222222
You are Sherlock HOlmes! Deduct!,word2vec_0.50,1,80,90
You are Sherlock HOlmes! Deduct!,word2vec_0.50,2,61.11111111,62.5
You are Sherlock HOlmes! Deduct!,word2vec_0.50,3,51.85185185,55.55555556
You are Sherlock HOlmes! Deduct!,word2vec_0.60,1,100,100
You are Sherlock HOlmes! Deduct!,word2vec_0.60,2,77.77777778,75
You are Sherlock HOlmes! Deduct!,word2vec_0.60,3,70.37037037,66.66666667
You are Sherlock HOlmes! Deduct!,word2vec_0.70,1,100,100
You are Sherlock HOlmes! Deduct!,word2vec_0.70,2,88.88888889,87.5
You are Sherlock HOlmes! Deduct!,word2vec_0.70,3,70.37037037,66.66666667
You are Sherlock HOlmes! Deduct!,word2vec_0.80,1,100,100
You are Sherlock HOlmes! Deduct!,word2vec_0.80,2,88.88888889,87.5
You are Sherlock HOlmes! Deduct!,word2vec_0.80,3,70.37037037,66.66666667
You are Sherlock HOlmes! Deduct!,word2vec_0.90,1,100,100
You are Sherlock HOlmes! Deduct!,word2vec_0.90,2,88.88888889,87.5
You are Sherlock HOlmes! Deduct!,word2vec_0.90,3,70.37037037,66.66666667
allow them to introduce themselves to others and listen,word2vec_0.20,1,6.666666667,26.66666667
allow them to introduce themselves to others and listen,word2vec_0.30,1,33.33333333,46.66666667
allow them to introduce themselves to others and listen,word2vec_0.40,1,33.33333333,46.66666667
allow them to introduce themselves to others and listen,word2vec_0.50,1,60,80
allow them to introduce themselves to others and listen,word2vec_0.60,1,60,80
allow them to introduce themselves to others and listen,word2vec_0.70,1,73.33333333,86.66666667
allow them to introduce themselves to others and listen,word2vec_0.80,1,86.66666667,93.33333333
allow them to introduce themselves to others and listen,word2vec_0.90,1,86.66666667,93.33333333
ask for their siblings names,word2vec_0.20,1,16.66666667,50
ask for their siblings names,word2vec_0.30,1,66.66666667,83.33333333
ask for their siblings names,word2vec_0.40,1,66.66666667,83.33333333
ask for their siblings names,word2vec_0.50,1,100,100
ask for their siblings names,word2vec_0.60,1,100,100
ask for their siblings names,word2vec_0.70,1,100,100
ask for their siblings names,word2vec_0.80,1,100,100
ask for their siblings names,word2vec_0.90,1,100,100
ask someone else,word2vec_0.20,1,4.347826087,30.43478261
ask someone else,word2vec_0.20,2,4,0
ask someone else,word2vec_0.20,3,8.108108108,16.66666667
ask someone else,word2vec_0.30,1,26.08695652,43.47826087
ask someone else,word2vec_0.30,2,28,50
ask someone else,word2vec_0.30,3,21.62162162,25
ask someone else,word2vec_0.40,1,43.47826087,65.2173913
ask someone else,word2vec_0.40,2,48,100
ask someone else,word2vec_0.40,3,32.43243243,25
ask someone else,word2vec_0.50,1,60.86956522,78.26086957
ask someone else,word2vec_0.50,2,64,100
ask someone else,word2vec_0.50,3,48.64864865,50
ask someone else,word2vec_0.60,1,65.2173913,82.60869565
ask someone else,word2vec_0.60,2,68,100
ask someone else,word2vec_0.60,3,59.45945946,66.66666667
ask someone else,word2vec_0.70,1,65.2173913,82.60869565
ask someone else,word2vec_0.70,2,68,100
ask someone else,word2vec_0.70,3,64.86486486,75
ask someone else,word2vec_0.80,1,65.2173913,82.60869565
ask someone else,word2vec_0.80,2,68,100
ask someone else,word2vec_0.80,3,67.56756757,83.33333333
ask someone else,word2vec_0.90,1,65.2173913,82.60869565
ask someone else,word2vec_0.90,2,68,100
ask someone else,word2vec_0.90,3,72.97297297,91.66666667
ask them how they get their name,word2vec_0.20,1,0,22.22222222
ask them how they get their name,word2vec_0.20,2,0,0
ask them how they get their name,word2vec_0.20,3,0,0
ask them how they get their name,word2vec_0.20,4,0,0
ask them how they get their name,word2vec_0.20,5,0,33.33333333
ask them how they get their name,word2vec_0.30,1,11.11111111,44.44444444
ask them how they get their name,word2vec_0.30,2,14.28571429,20
ask them how they get their name,word2vec_0.30,3,10,16.66666667
ask them how they get their name,word2vec_0.30,4,4.166666667,0
ask them how they get their name,word2vec_0.30,5,3.703703704,33.33333333
ask them how they get their name,word2vec_0.40,1,22.22222222,55.55555556
ask them how they get their name,word2vec_0.40,2,28.57142857,40
ask them how they get their name,word2vec_0.40,3,15,16.66666667
ask them how they get their name,word2vec_0.40,4,12.5,25
ask them how they get their name,word2vec_0.40,5,11.11111111,33.33333333
ask them how they get their name,word2vec_0.50,1,22.22222222,55.55555556
ask them how they get their name,word2vec_0.50,2,28.57142857,40
ask them how they get their name,word2vec_0.50,3,20,33.33333333
ask them how they get their name,word2vec_0.50,4,16.66666667,25
ask them how they get their name,word2vec_0.50,5,22.22222222,66.66666667
ask them how they get their name,word2vec_0.60,1,22.22222222,55.55555556
ask them how they get their name,word2vec_0.60,2,28.57142857,40
ask them how they get their name,word2vec_0.60,3,20,33.33333333
ask them how they get their name,word2vec_0.60,4,16.66666667,25
ask them how they get their name,word2vec_0.60,5,22.22222222,66.66666667
ask them how they get their name,word2vec_0.70,1,33.33333333,66.66666667
ask them how they get their name,word2vec_0.70,2,35.71428571,60
ask them how they get their name,word2vec_0.70,3,20,33.33333333
ask them how they get their name,word2vec_0.70,4,16.66666667,25
ask them how they get their name,word2vec_0.70,5,22.22222222,66.66666667
ask them how they get their name,word2vec_0.80,1,33.33333333,66.66666667
ask them how they get their name,word2vec_0.80,2,35.71428571,60
ask them how they get their name,word2vec_0.80,3,25,50
ask them how they get their name,word2vec_0.80,4,20.83333333,25
ask them how they get their name,word2vec_0.80,5,25.92592593,66.66666667
ask them how they get their name,word2vec_0.90,1,33.33333333,66.66666667
ask them how they get their name,word2vec_0.90,2,35.71428571,60
ask them how they get their name,word2vec_0.90,3,25,50
ask them how they get their name,word2vec_0.90,4,20.83333333,25
ask them how they get their name,word2vec_0.90,5,25.92592593,66.66666667
ask them to put their contact info in your phone,word2vec_0.20,1,42.85714286,71.42857143
ask them to put their contact info in your phone,word2vec_0.30,1,71.42857143,85.71428571
ask them to put their contact info in your phone,word2vec_0.40,1,100,100
ask them to put their contact info in your phone,word2vec_0.50,1,100,100
ask them to put their contact info in your phone,word2vec_0.60,1,100,100
ask them to put their contact info in your phone,word2vec_0.70,1,100,100
ask them to put their contact info in your phone,word2vec_0.80,1,100,100
ask them to put their contact info in your phone,word2vec_0.90,1,100,100
ask them to show you driver license to see when they pass the test,word2vec_0.20,1,30,40
ask them to show you driver license to see when they pass the test,word2vec_0.30,1,60,70
ask them to show you driver license to see when they pass the test,word2vec_0.40,1,60,70
ask them to show you driver license to see when they pass the test,word2vec_0.50,1,70,80
ask them to show you driver license to see when they pass the test,word2vec_0.60,1,70,80
ask them to show you driver license to see when they pass the test,word2vec_0.70,1,70,80
ask them to show you driver license to see when they pass the test,word2vec_0.80,1,70,80
ask them to show you driver license to see when they pass the test,word2vec_0.90,1,70,80
ask them to tell you who of famous people share their name,word2vec_0.20,1,25,37.5
ask them to tell you who of famous people share their name,word2vec_0.30,1,50,62.5
ask them to tell you who of famous people share their name,word2vec_0.40,1,62.5,75
ask them to tell you who of famous people share their name,word2vec_0.50,1,62.5,75
ask them to tell you who of famous people share their name,word2vec_0.60,1,62.5,75
ask them to tell you who of famous people share their name,word2vec_0.70,1,75,87.5
ask them to tell you who of famous people share their name,word2vec_0.80,1,75,87.5
ask them to tell you who of famous people share their name,word2vec_0.90,1,75,87.5
check twitter,word2vec_0.20,1,16.66666667,33.33333333
check twitter,word2vec_0.20,2,0,0
check twitter,word2vec_0.20,3,5.555555556,22.22222222
check twitter,word2vec_0.30,1,16.66666667,33.33333333
check twitter,word2vec_0.30,2,11.11111111,33.33333333
check twitter,word2vec_0.30,3,11.11111111,33.33333333
check twitter,word2vec_0.40,1,33.33333333,50
check twitter,word2vec_0.40,2,44.44444444,66.66666667
check twitter,word2vec_0.40,3,27.77777778,44.44444444
check twitter,word2vec_0.50,1,66.66666667,83.33333333
check twitter,word2vec_0.50,2,55.55555556,66.66666667
check twitter,word2vec_0.50,3,72.22222222,88.88888889
check twitter,word2vec_0.60,1,66.66666667,83.33333333
check twitter,word2vec_0.60,2,55.55555556,66.66666667
check twitter,word2vec_0.60,3,72.22222222,88.88888889
check twitter,word2vec_0.70,1,66.66666667,83.33333333
check twitter,word2vec_0.70,2,55.55555556,66.66666667
check twitter,word2vec_0.70,3,72.22222222,88.88888889
check twitter,word2vec_0.80,1,100,100
check twitter,word2vec_0.80,2,77.77777778,66.66666667
check twitter,word2vec_0.80,3,83.33333333,88.88888889
check twitter,word2vec_0.90,1,100,100
check twitter,word2vec_0.90,2,77.77777778,66.66666667
check twitter,word2vec_0.90,3,83.33333333,88.88888889
how did you get your name,word2vec_0.20,1,18.75,37.5
how did you get your name,word2vec_0.20,2,10.71428571,16.66666667
